ICAO CODE,IATA CODE,ALTERNATIVE CODE,LOCATION SERVED,AIRPORT,ALTERNATIVE NAME,HISTORICAL NAME,COUNTRY,TYPE,USER,NOTES,ICAO REGION,LAT/LONG
-,ATO,-,ATHENS,OHIO UNIVERSITY,-,,,,,-,-,
-,AJN,-,ANJOUAN,OUANI,-,,,,,-,-,
-,BRI,-,BARI,PALESE,-,,,,,-,-,
-,BLB,-,BALBOA,PANAMA PACIFICO,-,,,,,-,-,
-,PQD,-,BATTICALOA,PASSIKUDAH SPB,-,,,,,-,-,
-,BIT,-,BAITADI,PATAN,-,,,,,-,-,
-,PGU,-,ASALOYEH,PERSIAN GULF INTL,-,,,,,-,-,
-,ZUD,-,ANCUD,PUPELDE,-,,,,,-,-,
-,TKG,-,BANDAR LAMPUNG,RADIN INTEN II,-,,,,,-,-,
-,AND,-,ANDERSON,REGIONAL,-,,,,,-,-,
-,AST,-,ASTORIA,REGIONAL,-,,,,,-,-,
-,BNL,-,BARNWELL,REGIONAL,-,,,,,-,-,
-,BVX,-,BATESVILLE,REGIONAL,-,,,,,-,-,
-,AUA,-,ARUBA,REINA BEATRIX,-,,,,,-,-,
-,ADR,-,ANDREWS,ROBERT F. SWINNIE,-,,,,,-,-,
-,AQP,-,AREQUIPA,RODRIGUEZ BALLON INTL,-,,,,,-,-,
-,BRY,-,BARDSTOWN,SAMUELS FIELD,-,,,,,-,-,
-,AJU,-,ARACAJU,SANTA MARIA,-,,,,,-,-,
-,AUC,-,ARAUCA,SANTIAGO PEREZ QUIROZ,-,,,,,-,-,
-,AMS,-,AMSTERDAM,SCHIPHOL AIRPORT,-,,,,,-,-,
-,AOS,-,AMOOK BAY,SEA PLANE BASE,-,,,,,-,-,
-,AGN,-,ANGOON,SEA PLANE BASE,-,,,,,-,-,
-,BKO,-,BAMAKO,SENOU INTL,-,,,,,-,-,
-,BPN,-,BALIKPAPAN,SEPINGGAN,-,,,,,-,-,
-,GPS,-,BALTRA ISLAND,SEYMOUR,-,,,,,-,-,
-,CKK,-,ASH FLAT,SHARP COUNTY REGIONAL,-,,,,,-,-,
-,BRG,-,BALIRANGEN,SIAU,-,,,,,-,-,
-,BCD,-,BACOLOD,SILAY INTERNATIONAL,-,,,,,-,-,
-,ASU,-,ASUNCION,SILVIO PETTIROSSI INTL,-,,,,,-,-,
-,BJW,-,BAJAWA,SOA,-,,,,,-,-,
-,YBJ,-,BAIE-JOHAN-BEETZ,SPB,-,,,,,-,-,
-,YBF,-,BAMFIELD,SPB,-,,,,,-,-,
-,ATQ,-,AMRITSAR,SRI GURU RAM DASS JEE,-,,,,,-,-,
-,AUG,-,AUGUSTA,STATE,-,,,,,-,-,
-,BDY,-,BANDON,STATE,-,,,,,-,-,
-,BTJ,-,BANDA ACEH,SULTAN ISKANDAR MUDA,-,,,,,-,-,
-,BDJ,-,BANJARMASIN,SYAMSUDIN NOOR,-,,,,,-,-,
-,ARH,-,ARKHANGELSK,TALAGI,-,,,,,-,-,
-,BDN,-,BADIN,TALHAR,-,,,,,-,-,
-,AOG,-,ANSHAN,TENG'AO,-,,,,,-,-,
-,LJN,-,ANGLETON/LAKE JACKSON,TEXAS GULF COAST RGNL,-,,,,,-,-,
-,RLK,-,BAYANNUR,TIANJITAI,-,,,,,-,-,
-,AQG,-,ANQING,TIANZHUSHAN,-,,,,,-,-,
-,ANQ,-,ANGOLA,TRI-STATE STEUBEN CO.,-,,,,,-,-,
-,TZO,-,ANKISATRA,TSIMIRORO,-,,,,,-,-,
-,DYR,-,ANADYR,UGOLNY,-,,,,,-,-,
-,UGL,-,ANTARCTICA,UNION GLACIER,-,,,,,-,-,
-,ANU,-,ANTIGUA,V.C. BIRD INTL,-,,,,,-,-,
-,AAQ,-,ANAPA,VITYAZEVO,-,,,,,-,-,
-,YAX,-,ANGLING LAKE,WAPEKEKA,-,,,,,-,-,
-,BNF,-,BARANOF,WARM SPRING BAY SPB,-,,,,,-,-,
-,EJA,-,BARRANCABERMEJA,YARIGUIES,-,,,,,-,-,
-,AEB,-,BAISE,YOUJIANG,-,,,,,-,-,
-,AGW,-,AGNEW,AGNEW AIRPORT,-,-,AUSTRALIA,,,-,-,
-,SWM,-,ALTO BOA VISTA,SUIA-MISSU AIRPORT,-,-,BRAZIL,,,-,-,
-,ZAA,-,ALICE ARM,SILVER CITY WATER AERODROME,-,-,CANADA,,,-,-,
-,AOD,-,ABOU DEIA,ABOU DEIA AIRPORT,-,-,CHAD,,,-,-,
-,AVA,-,ANSHUN,ANSHUN HUANGGUOSHU AIRPORT,-,,CHINA,LAND AIRPORT,DUAL,-,-,
-,ARF,-,ACARICUARA,ACARICUARA AIRPORT,-,-,COLOMBIA,,,-,-,
-,ACL,-,AGUACLARA,AGUACLARA AIRPORT,-,-,COLOMBIA,,,-,-,
-,DZI,-,CODAZZI,CODAZZI AIRPORT,-,-,COLOMBIA,,,-,-,
-,API,-,APIAY,CAPTAIN LUIS FRANCISCO GÓMEZ NIÑO AIR BASE,BASE AÉREA CAPITÁN LUIS FRANCISCO GÓMEZ NIÑO,,COLOMBIA,LAND AIRPORT,MILITARY,-,-,
-,AUE,-,ABU RUDEIS,ABU RUDEIS AIRPORT,-,-,EGYPT,,,-,-,
-,AHY,-,AMBATOLAHY,AMBATOLAHY AIRPORT,-,-,MADAGASCAR,,,-,-,
-,AIC,-,AIROK,AILINGLAPALAP AIROK AIRPORT,-,-,MARSHALL ISLANDS,,,-,-,
-,AIM,-,AILUK ATOLL,AILUK AIRPORT,-,-,MARSHALL ISLANDS,,,-,-,
-,LEG,-,ALEG,ALEG AIRPORT,-,-,MAURITANIA,,,-,-,
-,XAL,-,ALAMOS,ALAMOS AIRPORT,-,-,MEXICO,,,-,-,
-,AME,-,ALTO MOLOCUE,ALTO MOLOCUE AIRPORT,-,-,MOZAMBIQUE,,,-,-,
-,ACU,-,ACHUTUPO,ACHUTUPO AIRPORT,-,-,PANAMA,,,-,-,
-,ABW,-,ABAU,ABAU AIRPORT,-,-,PAPUA NEW GUINEA,,,-,-,
-,AZB,-,AMAZON BAY,AMAZON BAY AIRPORT,-,-,PAPUA NEW GUINEA,,,-,-,
-,AMG,-,AMBOIN,AMBOIN AIRPORT,-,-,PAPUA NEW GUINEA,,,-,-,
-,UHS,-,ALEKSANDROVSK-SAKHALIN,ALEKSANDROVSK-SAKHALIN AIRPORT,-,-,RUSSIA,,,-,-,
-,AAD,-,ADADO,ADADO AIRPORT,-,-,SOMALIA,,,-,-,
-,AEE,-,ADAREIL,ADAREIL AIRPORT,-,-,SOUTH AFRICA,,,-,-,
-,ADV,-,ADDEAIN,ADDEAIN AIRPORT,-,-,SUDAN,,,-,-,
-,ADV,-,EL DAEIN,EL DAEIN AIRPORT,-,-,SUDAN,,,-,-,
-,SOR,-,AL THAURAH,AL THAURAH AIRPORT,-,-,SYRIA,,,-,-,
-,BKN,-,BALKANABAT,BALKANABAT AIRPORT,NEBIT DAG AIRPORT,,TURKMENISTAN,LAND AIRPORT,PUBLIC,-,-,
-,AYM,-,ABU DHABI,YAS ISLAND SEA PLANE BASE,-,-,UNITED ARAB EMIRATES,,,-,-,
-,LHB,EG74,BRUNTINGTHORPE,BRUNTINGTHORPE AERODROME,BRUNTINGTHORPE AERODROME AND PROVING GROUND,RAF BRUNTINGTHORPE,UNITED KINGDOM,AIRSTRIP,PRIVATE,-,-,
-,-,-,MYERSCOUGH,ST MICHAELS AIRFIELD,NORTHERN MICROLIGHT SCHOOL,-,UNITED KINGDOM,AIRFIELD,PRIVATE,NO ASSIGNED CODE,-,
-,-,-,ROCHESTER,STOKE MEDWAY AIRFIELD,-,-,UNITED KINGDOM,AIRFIELD,PUBLIC,NO ASSIGNED CODE,-,
-,-,-,SUTTON,SUTTON MEADOWS AIRFIELD,CAMBRIDGE MICROLIGHT CLUB,-,UNITED KINGDOM,AIRFIELD,PUBLIC,NO ASSIGNED CODE,-,
-,-,-,MARLBOROUGH,CLENCH COMMON AIRFIELD,-,-,UNITED KINGDOM,AIRFIELD,PRIVATE,NO ASSIGNED CODES,-,
-,-,-,DRAYTON ST LEONARD,DRAYTON ST LEONARD AIRFIELD,-,-,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO ASSIGNED CODES,-,
-,-,-,GRAVELEY,GRAVELEY AIRFIELD,-,RAF GRAVELEY,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO ASSIGNED CODES,-,
-,-,-,CROMER,NORTHREPPS AERODROME,-,-,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO ASSIGNED CODES,-,
-,-,-,PENKRIDGE,OTHERTON AIRFIELD,PENKRIDGE SMALL AIRCRAFT AIRPORT,-,UNITED KINGDOM,AIRFIELD,PUBLIC,NO ASSIGNED CODES,-,
-,-,EGB88,DUNS,CHARTERHALL AIRFIELD,-,RAF CHARTERHALL,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGB90,CHATTERIS,CHATTERIS AIRFIELD,-,-,UNITED KINGDOM,AIRFIELD,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGC57,CAMELFORD,DAVIDSTOW AIRFIELD,-,RAF DAVIDSTOW MOOR,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGC72,DORNOCH,DORNOCH AIRFIELD,-,-,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGC94,NORTH BERWICK,EAST FORTUNE AIRFIELD,-,RAF EAST FORTUNE,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGD03,SCARBOROUGH,EDDSFIELD AIRFIELD,-,-,UNITED KINGDOM,AIRFIELD,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGD40,SEDGEFIELD,FISHBURN AIRFIELD,-,-,UNITED KINGDOM,AIRFIELD,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGD72,ISLE OF MULL,GLENFORSA AIRFIELD,-,-,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGE58,INSCH,GRAMPIAN MICROLIGHT & FLYING CLUB,INSCH AIRFIELD,-,UNITED KINGDOM,AIRFIELD,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGG29,CLEOBURY MORTIMER,MILSON AIRSTRIP,LITTLE DOWN FARM,-,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EGK11,YORK,ELVINGTON AIRFIELD,-,RAF ELVINGTON,UNITED KINGDOM,AIRSTRIP,PRIVATE,NO. 1 AIDU CODE,-,
-,-,EG2A,BRACKLEY,HINTON-IN-THE-HEDGES AIRFIELD,HINTON AIRFIELD,RAF HINTON-ON-THE-HEDGES,UNITED KINGDOM,AIRFIELD,PUBLIC,NO. 1 AIDU CODE,-,
-,-,EGD17,ESHOTT,ESHOTT AIRFIELD,BOCKENFIELD AERODROME,RAF ESHOTT,UNITED KINGDOM,AIRFIELD,PUBLIC,NO. 1 AIDU CODE,-,
-,-,EGE87,KIRKBRIDE,KIRKBRIDE AIRFIELD,-,RAF KIRKBRIDE,UNITED KINGDOM,AIRFIELD,PUBLIC,NO. 1 AIDU CODE,-,
-,-,EGG59,GRIMSBY,NORTH COATES AIRFIELD,-,RAF NORTH COATES,UNITED KINGDOM,AIRFIELD,PUBLIC,NO. 1 AIDU CODE,-,
-,-,EGH20,PLOCKTON,PLOCKTON AIRFIELD,-,-,UNITED KINGDOM,AIRSTRIP,PUBLIC,NO. 1 AIDU CODE,-,
-,-,EGK14,YORK,RUFFORTH WEST AIRFIELD,-,RAF RUFFORTH,UNITED KINGDOM,AIRFIELD,PRIVATE,NO. 1 AIDU CODE - THE AIRFIELD SEPARATED BY A DISUSED SECTION FROM RUFFORTH AIRFIELD EAST (OPERATING MICROLIGHTS).,-,
-,-,EGK14,YORK,RUFFORTH AIRFIELD EAST,-,RAF RUFFORTH,UNITED KINGDOM,AIRFIELD,PRIVATE,NO. 1 AIDU CODE - THE AIRFIELD SEPARATED BY A DISUSED SECTION FROM RUFFORTH AIRFIELD WEST (OPERATING GLIDERS).,-,
-,KKI,-,AKIACHAK,AKIACHAK AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,-,
-,WKK,-,ALEKNAGIK,ALEKNAGIK AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,-,
-,ALZ,-,LAZY BAY,ALITAK SEAPLANE BASE,-,-,UNITED STATES OF AMERICA,,,-,-,
-,ALE,-,ALPINE,ALPINE-CASPARIS MUNICIPAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,-,
-,NRI,-,AFTON,GRAND LAKE REGIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,-,
-,NLN,19,EUREKA,KNEELAND AIRPORT,-,,UNITED STATES OF AMERICA,LAND AIRPORT,PUBLIC,-,-,
-,AXB,-,ALEXANDRIA BAY,MAXSON AIRFIELD,-,-,UNITED STATES OF AMERICA,,,-,-,
AGAF,AFT,-,AFUTARA,AFUTARA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGAR,RNA,-,ARONA,ULAWA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGAT,ATD,-,ATOIFI,URU HARBOUR AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGBA,VEV,-,VELLA LAVELLA,BARAKOMA AIRFIELD,-,-,SOLOMON ISLANDS,,,-,A,
AGBT,BPF,-,BATUNA,BATUNA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGEV,GEF,-,GEVA,GEVA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGA,AKS,-,AUKI,AUKI GWAUNARU'U AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGB,BNY,-,BELLONA,BELLONA/ANUA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGC,CHY,-,CHOISEUL BAY,CHOISEUL BAY AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGE,BAS,-,BALALAE,BALALAE AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGF,FRE,-,FERA,FERA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGG,-,-,HONIARA (FIC),-,-,-,SOLOMON ISLANDS,,,-,A,
AGGH,HIR,-,HONIARA,HONIARA INTERNATIONAL AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGI,-,-,BABANAKIRA,MBAMBANAKIRA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGJ,AVU,-,AVUAVU,AVU AVU AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGK,IRA,-,KIRAKIRA,KIRAKIRA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGL,SCZ,-,SANTA CRUZ,LUOVA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGM,MUA,-,MUNDA,MUNDA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGN,GZO,-,GIZO,NUSATUPE AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGO,MNY,-,MONO,MONO AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGP,PRS,-,PARASI,MARAU SOUND AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGQ,OTV,-,ONTONG JAVA,ONTONG JAVA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGR,RNL,-,RENNELL,RENNELL/TINGOA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGS,EGM,-,SEGHE,SEGHE AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGT,NNB,-,SANTA ANA,SANTA ANA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGU,RUS,-,MARAU,MARAU AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGV,VAO,-,SUAVANAO,SUAVANAO AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGGY,XYA,-,YANDINA,YANDINA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGKG,KGE,-,KAGHAU,KAGHAU AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGKU,KUE,-,KUKUDU,KUKUDU AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGKW,KWS,-,KWAILABESI,KWAILABESI AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGNA,NAZ,-,STAR HARBOR,NANA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGOK,GTA,-,GATOKAE,GATOKAE AERODROME,-,-,SOLOMON ISLANDS,,,-,A,
AGRC,RIN,-,RINGGI COVE,RINGGI COVE AIRPORT,VILA AIRPORT,-,SOLOMON ISLANDS,LAND AIRPORT,PUBLIC,-,A,
AGRM,RBV,-,RAMATA,RAMATA AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
AGTI,TLG,-,TULAGHI,TULAGHI HELIPORT,-,-,SOLOMON ISLANDS,HELIPORT,,-,A,
AGVH,VIU,-,VIRU HARBOUR,VIRU AIRPORT,-,-,SOLOMON ISLANDS,,,-,A,
ANAU,-,-,NAURU FIR,-,-,-,NAURU,,,-,A,
ANYN,INU,-,NAURU,NAURU INTERNATIONAL AIRPORT,-,-,NAURU,,,-,A,
AYAA,AMF,-,AMA,AMA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYAB,-,-,AMBALUWA,AMBALUWA AIRSTRIP,-,-,PAPUA NEW GUINEA,,,-,A,
AYAC,-,-,AKWOM,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAD,-,-,ANDE,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAE,-,-,AUE,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAF,AFR,-,AFORE,AFORE AIRSTRIP,-,-,PAPUA NEW GUINEA,,,-,A,
AYAG,AUP,-,AGAUN,AGAUN AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYAH,-,-,ALI,ALI AIRSTRIP,-,-,PAPUA NEW GUINEA,,,-,A,
AYAI,ATP,-,AITAPE,AITAPE AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYAJ,-,-,AMBUA,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAK,AIH,-,AIAMBAK,AIAMBAK AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYAL,-,-,AGALI,AGALI AIRSTRIP,-,-,PAPUA NEW GUINEA,,,-,A,
AYAM,AMU,-,AMANAB,AMANAB AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYAN,ADC,-,ANDAKOMBE,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAO,AIE,-,AIOME,AIOME AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYAP,-,-,APPA,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAQ,KPM,-,KOMPIAM,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAR,-,-,ANANGALO,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAS,-,-,ASAMA,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAT,AUJ,-,AMBUNTI,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAU,-,-,AROU,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAV,-,-,ARKOSAME,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAW,AWB,-,AWABA,AWABA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYAX,AEK,-,ASEKI,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYAY,AYU,-,AIYURA,AIYURA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYAZ,-,-,ASIMBA,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBA,VMU,-,BAIMURU,BAIMURU AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYBC,BCP,-,BAMBU,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBD,BNM,-,BODINUMU,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBE,-,-,BOURE,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBF,BMZ,-,BAMU,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBG,BDZ,-,BAINDOUNG,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBH,BSP,-,BENSBACH,BENSBACH AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYBI,BWP,-,BEWANI,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBJ,-,-,BANK,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBK,BUA,-,BUKA,BUKA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYBL,BAA,-,BIALLA,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBM,OPU,-,BALIMO,BALIMO AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYBN,-,-,BAINA,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBO,BMH,-,BOMAI,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBP,BPD,-,BAPI,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBQ,BPK,-,BIANGABIP,BIANGABIP AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYBR,BRP,-,BIARU,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBS,-,-,BEGESIN,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBT,-,-,BATRI,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBU,BUL,-,BULOLO,BULOLO AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYBW,-,-,BLACKWARA,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBX,-,-,WOWOBO,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBY,-,-,WUYABO,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYBZ,XBN,-,BINIGUNI,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYCA,-,-,MOUNT CAPALLA,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYCB,CVB,-,CHUNGRIBU,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYCE,-,-,MOUNT SINEWIF,-,-,-,PAPUA NEW GUINEA,,,-,A,
AYCG,CGC,-,CAPE GLOUCESTER,CAPE GLOUCESTER AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYCH,CMU,-,KUNDIAWA,CHIMBU AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYDU,DAU,-,DARU,DARU AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYEF,EFG,-,EFOGI,EFOGI AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYEI,-,-,MILEI,MILEI AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYET,BOT,-,BOSSET,BOSSET AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYFA,FNE,-,FANE,FANE AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYFI,FIN,-,FINSCHHAFEN,FINSCHHAFEN AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYGA,GKA,-,GOROKA,GOROKA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYGN,GUR,-,ALOTAU,GURNEY AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYGP,GAP,-,GUSAP,GUSAP AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYGR,PNP,-,POPONDETTA,GIRUA AIRPORT,POPONDETTA AIRPORT,DOBODURA AIRFIELD COMPLEX,PAPUA NEW GUINEA,LAND AIRPORT,PUBLIC,-,A,
AYGT,GMI,-,GASMATA,GASMATA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYHG,HEO,-,HAELOGO,HAELOGO AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYHK,HKN,-,KIMBE,HOSKINS AIRPORT,KIMBE AIRPORT,-,PAPUA NEW GUINEA,LAND AIRPORT,PUBLIC,-,A,
AYIA,IIS,-,NISSAN ISLAND,NISSAN ISLAND AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYIH,IHU,-,IHU,IHU AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYIK,ITK,-,ITOKAMA,ITOKAMA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYIQ,KIE,-,KIETA,KIETA AROPA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYJB,JAQ,-,JACQUINOT BAY,JACQUINOT BAY AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYKA,LSA,-,KIRIWINA,LOSUIA AIRPORT,-,KIRIWINA AIRFIELD,PAPUA NEW GUINEA,LAND AIRPORT,PUBLIC,-,A,
AYKC,KDR,-,KANDRIAN,KANDRIAN AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYKI,UNG,-,KIUNGA,KIUNGA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYKK,KRI,-,KIKORI,KIKORI AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYKM,KMA,-,KEREMA,KEREMA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYKO,KKD,-,KOKODA,KOKODA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYKQ,KGW,-,KAGI,KAGI AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYKS,KUY,-,KAMUSI,KAMUSI AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYKV,KVG,-,KAVIENG,KAVIENG AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYKY,LNV,-,KUNAYE / LONDOLOVIT,LIHIR ISLAND AIRPORT (KUNAYE / LONDOLOVIT),-,-,PAPUA NEW GUINEA,,,-,A,
AYLM,LMY,-,LAKE MURRAY,LAKE MURRAY AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYMA,MRM,-,MANARI (MANARE),MANARI AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYMD,MAG,-,MADANG,MADANG AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYMH,HGU,-,MOUNT HAGEN,KAGAMUGA INTERNATIONAL AIRPORT,MOUNT HAGEN AIRPORT,-,PAPUA NEW GUINEA,LAND AIRPORT,PUBLIC,-,A,
AYMK,MOK,-,MOK,MOK AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYMN,MDU,-,MENDI,MENDI AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYMO,MAS,-,LORENGAU,MOMOTE AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYMR,MXH,-,MORO,MORO AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYMS,MIS,-,MISIMA ISLAND,MISIMA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYNG,MFO,-,MANGUNA,MANGUNA AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYNR,NOM,-,NOMAD RIVER,NOMAD RIVER AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYNX,ATN,-,NAMATANAI,NAMATANAI AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYNZ,LAE,-,LAE,LAE NADZAB AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYOB,OBX,-,OBO,OBO AIRPORT,-,-,PAPUA NEW GUINEA,,,-,A,
AYPY,POM,-,PORT MORESBY,PORT MORESBY INTERNATIONAL AIRPORT,JACKSONS INTERNATIONAL AIRPORT,-,PAPUA NEW GUINEA,LAND AIRPORT,PUBLIC,-,A,
